,B_mag_0_0,G_mag_0_0,H_mag_0_0,J_mag_0_0,K_mag_0_0,Kepler_mag_0_0,Teff_0_0,V_mag_0_0,W1_mag_0_0,W2_mag_0_0,W3_mag_0_0,age_0_0,g_mag_0_0,i_mag_0_0,logL_0_0,logg_0_0,mass_0_0,r_mag_0_0,radius_0_0,z_mag_0_0,age_0,feh_0,distance_0,AV_0,B_mag,G_mag,H_mag,J_mag,K_mag,Kepler_mag,V_mag,W1_mag,W2_mag,W3_mag,g_mag,i_mag,r_mag,z_mag,lnprob
5704,16.0650011952,14.2663013655,11.7622913127,12.3725730083,11.602574326,14.3048089802,4695.39379018,14.858950459,11.4728346661,11.439373824,11.5907289259,10.0626493693,15.5306947746,13.9284808305,-0.993317779177,4.78467499161,0.515385039587,14.4282373079,0.481883973006,13.6078282798,10.0626493693,-1.61913993308,179.900122388,0.998491897131,16.0650011952,14.2663013655,11.7622913127,12.3725730083,11.602574326,14.3048089802,14.858950459,11.4728346661,11.439373824,11.5907289259,15.5306947746,13.9284808305,14.4282373079,13.6078282798,-158.699243725
5705,16.0764262872,14.2708314024,11.7768691724,12.3736089628,11.6102810912,14.3099224552,4680.96635733,14.8677498504,11.4696492324,11.4258498306,11.5756864162,10.0564009744,15.5431539379,13.9285290083,-1.02751247491,4.80428126607,0.505450031825,14.4355601688,0.466565428421,13.603925514,10.0564009744,-1.82869114896,173.13956109,0.998550122755,16.0764262872,14.2708314024,11.7768691724,12.3736089628,11.6102810912,14.3099224552,14.8677498504,11.4696492324,11.4258498306,11.5756864162,15.5431539379,13.9285290083,14.4355601688,13.603925514,-159.633524098
5706,16.0595488007,14.2651180304,11.7745185208,12.3760757055,11.6122730829,14.3035544152,4696.78948307,14.8567232367,11.4778402691,11.4395326991,11.5904412851,10.0201216512,15.527245745,13.9270326042,-1.00659788477,4.79676629428,0.512354910161,14.4277947736,0.473823262116,13.6063563144,10.0201216512,-1.74120980753,177.395895656,0.994832986611,16.0595488007,14.2651180304,11.7745185208,12.3760757055,11.6122730829,14.3035544152,14.8567232367,11.4778402691,11.4395326991,11.5904412851,15.527245745,13.9270326042,14.4277947736,13.6063563144,-159.025638323
5707,16.0595488007,14.2651180304,11.7745185208,12.3760757055,11.6122730829,14.3035544152,4696.78948307,14.8567232367,11.4778402691,11.4395326991,11.5904412851,10.0201216512,15.527245745,13.9270326042,-1.00659788477,4.79676629428,0.512354910161,14.4277947736,0.473823262116,13.6063563144,10.0201216512,-1.74120980753,177.395895656,0.994832986611,16.0595488007,14.2651180304,11.7745185208,12.3760757055,11.6122730829,14.3035544152,14.8567232367,11.4778402691,11.4395326991,11.5904412851,15.527245745,13.9270326042,14.4277947736,13.6063563144,-159.025638323
5708,16.0723295139,14.2699361089,11.7554420191,12.3722665078,11.5973943774,14.3082592745,4691.21392243,14.8632725397,11.4709001253,11.4409415296,11.5918540024,10.1169205652,15.5363182514,13.9319152356,-0.985065884092,4.77517708103,0.513756738578,14.4310560149,0.486412020926,13.6112467363,10.1169205652,-1.53214459814,181.766210933,0.998712344165,16.0723295139,14.2699361089,11.7554420191,12.3722665078,11.5973943774,14.3082592745,14.8632725397,11.4709001253,11.4409415296,11.5918540024,15.5363182514,13.9319152356,14.4310560149,13.6112467363,-159.314167112
5709,16.071937378,14.2657929744,11.758378054,12.3664892107,11.5959488212,14.304025704,4679.14415478,14.8609934494,11.4624424092,11.4259519103,11.5751808599,10.063402642,15.5364173468,13.9245900828,-1.01049086548,4.79176551349,0.510600739256,14.4280231509,0.475742594923,13.6018467495,10.063402642,-1.67910844786,176.305154173,0.994581173389,16.071937378,14.2657929744,11.758378054,12.3664892107,11.5959488212,14.304025704,14.8609934494,11.4624424092,11.4259519103,11.5751808599,15.5364173468,13.9245900828,14.4280231509,13.6018467495,-158.97871073
5710,16.0774493535,14.2683072777,11.7571497325,12.3665809101,11.5946743905,14.3067782356,4677.30050498,14.8647501888,11.4613647425,11.425223482,11.5748388308,10.0896749593,15.5412248142,13.9266198097,-1.01052491483,4.79113688981,0.51212678987,14.4308390244,0.476797946953,13.6032155158,10.0896749593,-1.66951814228,176.302956302,0.997341749656,16.0774493535,14.2683072777,11.7571497325,12.3665809101,11.5946743905,14.3067782356,14.8647501888,11.4613647425,11.425223482,11.5748388308,15.5412248142,13.9266198097,14.4308390244,13.6032155158,-158.813453704
5711,16.0774493535,14.2683072777,11.7571497325,12.3665809101,11.5946743905,14.3067782356,4677.30050498,14.8647501888,11.4613647425,11.425223482,11.5748388308,10.0896749593,15.5412248142,13.9266198097,-1.01052491483,4.79113688981,0.51212678987,14.4308390244,0.476797946953,13.6032155158,10.0896749593,-1.66951814228,176.302956302,0.997341749656,16.0774493535,14.2683072777,11.7571497325,12.3665809101,11.5946743905,14.3067782356,14.8647501888,11.4613647425,11.425223482,11.5748388308,15.5412248142,13.9266198097,14.4308390244,13.6032155158,-158.813453704
5712,16.0732518728,14.2720431734,11.7732928127,12.3773405385,11.6106127344,14.3108607459,4690.43580319,14.866290915,11.4761106437,11.4381598469,11.5894646539,10.077084502,15.5393587895,13.9324958126,-1.00719605939,4.79282876826,0.510637173606,14.4352907243,0.475177538923,13.6102592135,10.077084502,-1.71687839282,177.450250872,0.99939786575,16.0732518728,14.2720431734,11.7732928127,12.3773405385,11.6106127344,14.3108607459,14.866290915,11.4761106437,11.4381598469,11.5894646539,15.5393587895,13.9324958126,14.4352907243,13.6102592135,-159.284273513
5713,16.0680926577,14.2636487803,11.7579368051,12.3655988076,11.5956410907,14.3018369862,4680.88052515,14.858258336,11.4622159814,11.4256729935,11.5748876643,10.1325320675,15.5330285327,13.9228999707,-1.00726857412,4.78749270437,0.50809088324,14.4258368037,0.476912189941,13.6004471149,10.1325320675,-1.67533538821,176.850262692,0.993796259856,16.0680926577,14.2636487803,11.7579368051,12.3655988076,11.5956410907,14.3018369862,14.858258336,11.4622159814,11.4256729935,11.5748876643,15.5330285327,13.9228999707,14.4258368037,13.6004471149,-159.148568786
5714,16.0543410007,14.2634292382,11.7567300764,12.3748480073,11.6019643693,14.3016762233,4711.4926002,14.8524132471,11.4798513826,11.4533489837,11.6059885904,10.0589468707,15.5202962067,13.9299464075,-0.967190849639,4.77195155275,0.523926822831,14.4236660232,0.493030304503,13.6124460117,10.0589468707,-1.49351108592,185.310822821,0.999572935583,16.0543410007,14.2634292382,11.7567300764,12.3748480073,11.6019643693,14.3016762233,14.8524132471,11.4798513826,11.4533489837,11.6059885904,15.5202962067,13.9299464075,14.4236660232,13.6124460117,-159.509016455
5715,16.0802291096,14.2706082063,11.7591674793,12.3685230631,11.596625528,14.3093499052,4678.76354116,14.8675268263,11.4632430609,11.4269917289,11.5772603213,10.1167476672,15.5440345554,13.9290942703,-1.00762012262,4.78714719154,0.509554982749,14.4335741113,0.477788843693,13.6053879602,10.1167476672,-1.66594196423,176.953775559,0.999873713777,16.0802291096,14.2706082063,11.7591674793,12.3685230631,11.596625528,14.3093499052,14.8675268263,11.4632430609,11.4269917289,11.5772603213,15.5440345554,13.9290942703,14.4335741113,13.6053879602,-158.821571224
5716,16.0802291096,14.2706082063,11.7591674793,12.3685230631,11.596625528,14.3093499052,4678.76354116,14.8675268263,11.4632430609,11.4269917289,11.5772603213,10.1167476672,15.5440345554,13.9290942703,-1.00762012262,4.78714719154,0.509554982749,14.4335741113,0.477788843693,13.6053879602,10.1167476672,-1.66594196423,176.953775559,0.999873713777,16.0802291096,14.2706082063,11.7591674793,12.3685230631,11.596625528,14.3093499052,14.8675268263,11.4632430609,11.4269917289,11.5772603213,15.5440345554,13.9290942703,14.4335741113,13.6053879602,-158.821571224
5717,16.0616367178,14.2648648845,11.7640663625,12.3729803076,11.6042334096,14.3031915493,4696.59520689,14.8569086074,11.4740922755,11.4400385528,11.590911849,10.0458235233,15.5280538978,13.927310973,-0.995854418188,4.78901178445,0.517549901446,14.4266174045,0.480489937565,13.6070140557,10.0458235233,-1.63640255098,179.407132159,0.996074657772,16.0616367178,14.2648648845,11.7640663625,12.3729803076,11.6042334096,14.3031915493,14.8569086074,11.4740922755,11.4400385528,11.590911849,15.5280538978,13.927310973,14.4266174045,13.6070140557,-158.925042551
5718,16.0616367178,14.2648648845,11.7640663625,12.3729803076,11.6042334096,14.3031915493,4696.59520689,14.8569086074,11.4740922755,11.4400385528,11.590911849,10.0458235233,15.5280538978,13.927310973,-0.995854418188,4.78901178445,0.517549901446,14.4266174045,0.480489937565,13.6070140557,10.0458235233,-1.63640255098,179.407132159,0.996074657772,16.0616367178,14.2648648845,11.7640663625,12.3729803076,11.6042334096,14.3031915493,14.8569086074,11.4740922755,11.4400385528,11.590911849,15.5280538978,13.927310973,14.4266174045,13.6070140557,-158.925042551
5719,16.0730263181,14.2654688876,11.7518937132,12.3647137728,11.5912394762,14.3039692466,4682.757368,14.8613207821,11.4607893021,11.4271912083,11.5773605083,10.032039792,15.5368355334,13.9251089458,-1.00280444553,4.78967417294,0.51601077813,14.427503989,0.479409211292,13.6025619986,10.032039792,-1.61950689981,177.605562913,0.998717725783,16.0730263181,14.2654688876,11.7518937132,12.3647137728,11.5912394762,14.3039692466,14.8613207821,11.4607893021,11.4271912083,11.5773605083,15.5368355334,13.9251089458,14.427503989,13.6025619986,-158.943059449
5720,16.0673827155,14.2654094879,11.7654790884,12.3699621584,11.6026788571,14.3039473279,4686.77409705,14.8595958907,11.4680900734,11.4301998049,11.5806338596,10.0504049956,15.5331771913,13.9253320784,-1.00961472926,4.79371243264,0.511102669112,14.4282708789,0.4749106757,13.6030761905,10.0504049956,-1.71613296567,176.505666642,0.996715838368,16.0673827155,14.2654094879,11.7654790884,12.3699621584,11.6026788571,14.3039473279,14.8595958907,11.4680900734,11.4301998049,11.5806338596,15.5331771913,13.9253320784,14.4282708789,13.6030761905,-158.685560234
5721,16.0673827155,14.2654094879,11.7654790884,12.3699621584,11.6026788571,14.3039473279,4686.77409705,14.8595958907,11.4680900734,11.4301998049,11.5806338596,10.0504049956,15.5331771913,13.9253320784,-1.00961472926,4.79371243264,0.511102669112,14.4282708789,0.4749106757,13.6030761905,10.0504049956,-1.71613296567,176.505666642,0.996715838368,16.0673827155,14.2654094879,11.7654790884,12.3699621584,11.6026788571,14.3039473279,14.8595958907,11.4680900734,11.4301998049,11.5806338596,15.5331771913,13.9253320784,14.4282708789,13.6030761905,-158.685560234
5722,16.0602819718,14.2662711518,11.764499145,12.3759199145,11.6062378998,14.3047176705,4702.88727516,14.8571929128,11.4785025365,11.4466068431,11.5984306981,10.1172919657,15.5268624215,13.9302455455,-0.982728029663,4.77696377397,0.513836499483,14.4277873084,0.48545017548,13.6108632574,10.1172919657,-1.58188150166,182.223993826,0.998035375647,16.0602819718,14.2662711518,11.764499145,12.3759199145,11.6062378998,14.3047176705,14.8571929128,11.4785025365,11.4466068431,11.5984306981,15.5268624215,13.9302455455,14.4277873084,13.6108632574,-159.043449935
5723,16.0602819718,14.2662711518,11.764499145,12.3759199145,11.6062378998,14.3047176705,4702.88727516,14.8571929128,11.4785025365,11.4466068431,11.5984306981,10.1172919657,15.5268624215,13.9302455455,-0.982728029663,4.77696377397,0.513836499483,14.4277873084,0.48545017548,13.6108632574,10.1172919657,-1.58188150166,182.223993826,0.998035375647,16.0602819718,14.2662711518,11.764499145,12.3759199145,11.6062378998,14.3047176705,14.8571929128,11.4785025365,11.4466068431,11.5984306981,15.5268624215,13.9302455455,14.4277873084,13.6108632574,-159.043449935
5724,16.0694709545,14.2647511696,11.7573643187,12.3665655172,11.5958622368,14.3033260068,4685.45234089,14.8598406759,11.4637083928,11.428251588,11.5786849268,10.0764970624,15.5343305475,13.924702638,-1.00385783942,4.78900442971,0.512850496635,14.427222404,0.478307564727,13.6022940029,10.0764970624,-1.65699693025,177.443356007,0.998214247687,16.0694709545,14.2647511696,11.7573643187,12.3665655172,11.5958622368,14.3033260068,14.8598406759,11.4637083928,11.428251588,11.5786849268,15.5343305475,13.924702638,14.427222404,13.6022940029,-158.730638131
5725,16.0694709545,14.2647511696,11.7573643187,12.3665655172,11.5958622368,14.3033260068,4685.45234089,14.8598406759,11.4637083928,11.428251588,11.5786849268,10.0764970624,15.5343305475,13.924702638,-1.00385783942,4.78900442971,0.512850496635,14.427222404,0.478307564727,13.6022940029,10.0764970624,-1.65699693025,177.443356007,0.998214247687,16.0694709545,14.2647511696,11.7573643187,12.3665655172,11.5958622368,14.3033260068,14.8598406759,11.4637083928,11.428251588,11.5786849268,15.5343305475,13.924702638,14.427222404,13.6022940029,-158.730638131
5726,16.074391349,14.2693530218,11.7579991601,12.3704438398,11.5975798506,14.307437603,4682.64913571,14.8639086208,11.4673205824,11.4338192784,11.5830862034,10.0495557093,15.5386605445,13.9292677842,-1.00276973299,4.78958970116,0.515255638135,14.4307631796,0.47910488609,13.6074390266,10.0495557093,-1.61858724593,178.173881953,0.994416122816,16.074391349,14.2693530218,11.7579991601,12.3704438398,11.5975798506,14.307437603,14.8639086208,11.4673205824,11.4338192784,11.5830862034,15.5386605445,13.9292677842,14.4307631796,13.6074390266,-159.046099811
5727,16.0726244304,14.2668131755,11.758529193,12.3672989807,11.596051797,14.3043033176,4672.58115455,14.8611982132,11.4625400601,11.4261491391,11.5731596429,10.1067624823,15.5370538446,13.9249238246,-1.01206752409,4.78843550144,0.507757461203,14.4280243022,0.476238476695,13.6024753979,10.1067624823,-1.67103638236,176.360582321,0.98686199047,16.0726244304,14.2668131755,11.758529193,12.3672989807,11.596051797,14.3043033176,14.8611982132,11.4625400601,11.4261491391,11.5731596429,15.5370538446,13.9249238246,14.4280243022,13.6024753979,-159.411130869
5728,16.0725062418,14.2668594381,11.7536924419,12.3670443514,11.593447123,14.3051447987,4683.08304056,14.8616122371,11.4635691694,11.4305339762,11.5804623342,10.1041205039,15.5364184259,13.9268441932,-0.997383942664,4.78128681327,0.512717260038,14.4285158384,0.482513686289,13.6048579158,10.1041205039,-1.59976939702,178.955619738,0.996790204285,16.0725062418,14.2668594381,11.7536924419,12.3670443514,11.593447123,14.3051447987,14.8616122371,11.4635691694,11.4305339762,11.5804623342,15.5364184259,13.9268441932,14.4285158384,13.6048579158,-158.886383298
5729,16.0725062418,14.2668594381,11.7536924419,12.3670443514,11.593447123,14.3051447987,4683.08304056,14.8616122371,11.4635691694,11.4305339762,11.5804623342,10.1041205039,15.5364184259,13.9268441932,-0.997383942664,4.78128681327,0.512717260038,14.4285158384,0.482513686289,13.6048579158,10.1041205039,-1.59976939702,178.955619738,0.996790204285,16.0725062418,14.2668594381,11.7536924419,12.3670443514,11.593447123,14.3051447987,14.8616122371,11.4635691694,11.4305339762,11.5804623342,15.5364184259,13.9268441932,14.4285158384,13.6048579158,-158.886383298
5730,16.0674967333,14.2668360783,11.7539752094,12.3706117641,11.5963099524,14.3052689933,4695.107327,14.8596827804,11.4702653093,11.4405766882,11.5920396652,10.1040484822,15.5318882215,13.9295473819,-0.982245739131,4.77461211316,0.518145766483,14.4280342071,0.488803148541,13.6092513972,10.1040484822,-1.52749308084,182.099689057,0.99983460858,16.0674967333,14.2668360783,11.7539752094,12.3706117641,11.5963099524,14.3052689933,14.8596827804,11.4702653093,11.4405766882,11.5920396652,15.5318882215,13.9295473819,14.4280342071,13.6092513972,-159.109960763
5731,16.0657030195,14.2648935909,11.7739686679,12.3711221288,11.6083766723,14.3034081273,4683.57090789,14.8594881167,11.4690063458,11.4262373148,11.5752547623,10.0948287821,15.5331887283,13.9235811435,-1.02348657567,4.8020813243,0.507094633355,14.4285747351,0.468508979717,13.6004819665,10.0948287821,-1.80699457502,173.812293857,0.993006038048,16.0657030195,14.2648935909,11.7739686679,12.3711221288,11.6083766723,14.3034081273,14.8594881167,11.4690063458,11.4262373148,11.5752547623,15.5331887283,13.9235811435,14.4285747351,13.6004819665,-159.541345245
5732,16.0823159751,14.2688502255,11.7672264329,12.3654048828,11.5994655354,14.3080225144,4669.61967285,14.8684066343,11.4576744567,11.4134050313,11.5625056744,10.0991856526,15.5470728056,13.924320345,-1.03523555607,4.80613358194,0.504632187811,14.433904637,0.465194699256,13.597897333,10.0991856526,-1.83297552217,171.213717273,0.999709346886,16.0823159751,14.2688502255,11.7672264329,12.3654048828,11.5994655354,14.3080225144,14.8684066343,11.4576744567,11.4134050313,11.5625056744,15.5470728056,13.924320345,14.433904637,13.597897333,-159.577360175
5733,16.0673383517,14.265608053,11.7557507141,12.3689967579,11.5964040516,14.303818898,4689.33076512,14.8588326633,11.4676370265,11.4354350628,11.5857867534,10.060781961,15.5319259879,13.9269388135,-0.993934437745,4.78327315413,0.515808290715,14.4269411561,0.482860473956,13.6060382836,10.060781961,-1.5896994716,179.701661828,0.996442354353,16.0673383517,14.265608053,11.7557507141,12.3689967579,11.5964040516,14.303818898,14.8588326633,11.4676370265,11.4354350628,11.5857867534,15.5319259879,13.9269388135,14.4269411561,13.6060382836,-158.957748994
5734,16.0673383517,14.265608053,11.7557507141,12.3689967579,11.5964040516,14.303818898,4689.33076512,14.8588326633,11.4676370265,11.4354350628,11.5857867534,10.060781961,15.5319259879,13.9269388135,-0.993934437745,4.78327315413,0.515808290715,14.4269411561,0.482860473956,13.6060382836,10.060781961,-1.5896994716,179.701661828,0.996442354353,16.0673383517,14.265608053,11.7557507141,12.3689967579,11.5964040516,14.303818898,14.8588326633,11.4676370265,11.4354350628,11.5857867534,15.5319259879,13.9269388135,14.4269411561,13.6060382836,-158.957748994
5735,16.07204889,14.2687353729,11.7674675051,12.3721309419,11.6042128631,14.3066837395,4679.31324398,14.862739714,11.4690685622,11.4309275243,11.5795105943,10.0334782497,15.5373204741,13.9275348504,-1.01653571473,4.79807513352,0.510035500051,14.4308479758,0.472037726674,13.6052437769,10.0334782497,-1.72415592173,175.583674864,0.990872742273,16.07204889,14.2687353729,11.7674675051,12.3721309419,11.6042128631,14.3066837395,14.862739714,11.4690685622,11.4309275243,11.5795105943,15.5373204741,13.9275348504,14.4308479758,13.6052437769,-159.174413513
5736,16.0596967636,14.2646606795,11.7617312216,12.3731781223,11.6028056712,14.3020248627,4691.08563046,14.8547655683,11.4741699747,11.4417886886,11.5904165284,10.067756678,15.5256917209,13.926900084,-0.993640607364,4.78358223739,0.516415422407,14.4247713778,0.482972671516,13.607708186,10.067756678,-1.59749713888,180.245375167,0.987351351224,16.0596967636,14.2646606795,11.7617312216,12.3731781223,11.6028056712,14.3020248627,14.8547655683,11.4741699747,11.4417886886,11.5904165284,15.5256917209,13.926900084,14.4247713778,13.607708186,-159.66513027
5737,16.060577969,14.2653280468,11.7655390872,12.3744743718,11.6058783583,14.30324057,4695.13623624,14.856421236,11.4759226201,11.442028025,11.5918909532,10.0043638958,15.5272166255,13.927789077,-0.996525742227,4.78910396459,0.518701064114,14.4264593934,0.480972960101,13.6080105087,10.0043638958,-1.63363094325,179.517333958,0.991881279064,16.060577969,14.2653280468,11.7655390872,12.3744743718,11.6058783583,14.30324057,14.856421236,11.4759226201,11.442028025,11.5918909532,15.5272166255,13.927789077,14.4264593934,13.6080105087,-159.36072279
5738,16.0716787901,14.2653974773,11.766231761,12.3672756383,11.6012151151,14.3042441695,4680.82092429,14.8616401906,11.4633245363,11.4225215956,11.5727592806,10.0398492889,15.5370856265,13.9235985784,-1.02186195488,4.80186194479,0.508787127612,14.4292936955,0.469408726818,13.5997342061,10.0398492889,-1.75830103235,173.86488213,0.998491940982,16.0716787901,14.2653974773,11.766231761,12.3672756383,11.6012151151,14.3042441695,14.8616401906,11.4633245363,11.4225215956,11.5727592806,15.5370856265,13.9235985784,14.4292936955,13.5997342061,-159.409791915
5739,16.0552989256,14.263495483,11.7708141082,12.3756754566,11.6103780484,14.301922658,4702.20415846,14.8540294945,11.4787397656,11.4428784997,11.5943603471,10.1262828206,15.5232345712,13.9268196698,-0.992955454309,4.78393312319,0.511189572038,14.4256935696,0.480328665407,13.6070818099,10.1262828206,-1.66999184866,180.054999364,0.995709994707,16.0552989256,14.263495483,11.7708141082,12.3756754566,11.6103780484,14.301922658,14.8540294945,11.4787397656,11.4428784997,11.5943603471,15.5232345712,13.9268196698,14.4256935696,13.6070818099,-159.205367565
5740,16.0646258616,14.2662520697,11.7611282015,12.3724893813,11.6017612927,14.3044051527,4693.16209321,14.8583466794,11.4726248955,11.4398191186,11.5902909505,10.0972634704,15.5301405812,13.9283138899,-0.993105631928,4.78377883161,0.515911772201,14.4275761031,0.482627847878,13.608010815,10.0972634704,-1.60446896658,180.074450059,0.99528569447,16.0646258616,14.2662520697,11.7611282015,12.3724893813,11.6017612927,14.3044051527,14.8583466794,11.4726248955,11.4398191186,11.5902909505,15.5301405812,13.9283138899,14.4275761031,13.608010815,-158.89890644
5741,16.0662088067,14.264712767,11.7728605202,12.3703838788,11.6073932729,14.3036275911,4685.84001834,14.8597318155,11.4682636605,11.4257642195,11.5760252495,10.1371470448,15.5334012624,13.9237414657,-1.01874809722,4.79707057018,0.502579585797,14.4289159636,0.469117043023,13.6003372301,10.1371470448,-1.79659802924,174.585961265,0.997256548372,16.0662088067,14.264712767,11.7728605202,12.3703838788,11.6073932729,14.3036275911,14.8597318155,11.4682636605,11.4257642195,11.5760252495,15.5334012624,13.9237414657,14.4289159636,13.6003372301,-159.175938947
5742,16.059331211,14.2622660812,11.7662914509,12.370385411,11.604106379,14.3000380458,4687.19615162,14.8539855566,11.4701454053,11.4326569542,11.581465627,10.0698068489,15.5260338921,13.9228504733,-1.00843026252,4.79278680484,0.510135026282,14.4239298745,0.474966788957,13.6020039899,10.0698068489,-1.70772963611,176.934576062,0.988835422151,16.059331211,14.2622660812,11.7662914509,12.370385411,11.604106379,14.3000380458,14.8539855566,11.4701454053,11.4326569542,11.581465627,15.5260338921,13.9228504733,14.4239298745,13.6020039899,-159.646244738
5743,16.0748931597,14.2708778037,11.7646544392,12.3729504514,11.6025620297,14.3087303396,4678.7437365,14.8649655228,11.4694770496,11.4333077903,11.5816485084,10.1351482102,15.5397641516,13.9299819186,-1.00772170934,4.78715415951,0.50839297707,14.4325284924,0.477239921664,13.6078297912,10.1351482102,-1.66714655487,177.483491186,0.990582963341,16.0748931597,14.2708778037,11.7646544392,12.3729504514,11.6025620297,14.3087303396,14.8649655228,11.4694770496,11.4333077903,11.5816485084,15.5397641516,13.9299819186,14.4325284924,13.6078297912,-159.37110829
5744,16.0640924668,14.2660709061,11.7756175173,12.3746766934,11.6117674152,14.3050815989,4694.63758929,14.8596868592,11.4749411519,11.4344700412,11.5861908208,10.0053995015,15.5315306077,13.9268459916,-1.01336484406,4.80120973449,0.510252417597,14.4299709815,0.470437293248,13.6047699032,10.0053995015,-1.76308285455,175.816827748,0.999704828219,16.0640924668,14.2660709061,11.7756175173,12.3746766934,11.6117674152,14.3050815989,14.8596868592,11.4749411519,11.4344700412,11.5861908208,15.5315306077,13.9268459916,14.4299709815,13.6047699032,-159.318331775
5745,16.0609514926,14.2642843052,11.7621768162,12.372074996,11.602636127,14.3024972414,4695.66243436,14.8559348847,11.4730233979,11.4396036597,11.590342994,10.0836621212,15.5270378092,13.9267255308,-0.993137478022,4.78459156459,0.514471986734,14.4257806365,0.481503178133,13.6066266552,10.0836621212,-1.61927157682,179.953036592,0.995411783748,16.0609514926,14.2642843052,11.7621768162,12.372074996,11.602636127,14.3024972414,14.8559348847,11.4730233979,11.4396036597,11.590342994,15.5270378092,13.9267255308,14.4257806365,13.6066266552,-159.002064863
5746,16.0702040984,14.267299997,11.773223666,12.3717513819,11.6078124641,14.3061315003,4683.42333499,14.8626054742,11.4689371649,11.4268552128,11.5768855576,10.1303222076,15.5368638413,13.9259726318,-1.0192528774,4.79670616071,0.504444230517,14.4313429354,0.470183704588,13.6024117367,10.1303222076,-1.78497520238,174.676103659,0.996841555308,16.0702040984,14.267299997,11.773223666,12.3717513819,11.6078124641,14.3061315003,14.8626054742,11.4689371649,11.4268552128,11.5768855576,15.5368638413,13.9259726318,14.4313429354,13.6024117367,-159.174673643
5747,16.0568272813,14.2628351303,11.7523996294,12.3715058768,11.5971555025,14.3008851079,4704.31772644,14.8527303143,11.4745996763,11.4479088896,11.5994192509,10.1082608367,15.5221156416,13.9281731582,-0.96949742538,4.76869729329,0.522319644049,14.4228592916,0.494121336444,13.609970952,10.1082608367,-1.48879415568,184.761227852,0.997175061381,16.0568272813,14.2628351303,11.7523996294,12.3715058768,11.5971555025,14.3008851079,14.8527303143,11.4745996763,11.4479088896,11.5994192509,15.5221156416,13.9281731582,14.4228592916,13.609970952,-159.49313243
5748,16.0661941196,14.2679371156,11.7645095615,12.3746551649,11.6047465205,14.3060637221,4692.99038007,14.8602325577,11.4749001577,11.4412941363,11.5914901219,10.0324370448,15.532100669,13.9298576757,-0.996973886913,4.78871653307,0.517204273182,14.4293524856,0.480492772952,13.6094234153,10.0324370448,-1.62545425657,179.449305143,0.994436864831,16.0661941196,14.2679371156,11.7645095615,12.3746551649,11.6047465205,14.3060637221,14.8602325577,11.4749001577,11.4412941363,11.5914901219,15.532100669,13.9298576757,14.4293524856,13.6094234153,-159.075880497
5749,16.068477351,14.267120763,11.7663390054,12.3721650692,11.6043202031,14.3057476125,4689.81624439,14.8611398151,11.4709482431,11.4341356801,11.58502537,10.0051525188,15.5342724573,13.9276896474,-1.00687678369,4.79477321141,0.513992829979,14.4298685159,0.475670259687,13.6057873788,10.0051525188,-1.6957374892,177.161562659,0.998056937278,16.068477351,14.267120763,11.7663390054,12.3721650692,11.6043202031,14.3057476125,14.8611398151,11.4709482431,11.4341356801,11.58502537,15.5342724573,13.9276896474,14.4298685159,13.6057873788,-158.661069367
5750,16.068477351,14.267120763,11.7663390054,12.3721650692,11.6043202031,14.3057476125,4689.81624439,14.8611398151,11.4709482431,11.4341356801,11.58502537,10.0051525188,15.5342724573,13.9276896474,-1.00687678369,4.79477321141,0.513992829979,14.4298685159,0.475670259687,13.6057873788,10.0051525188,-1.6957374892,177.161562659,0.998056937278,16.068477351,14.267120763,11.7663390054,12.3721650692,11.6043202031,14.3057476125,14.8611398151,11.4709482431,11.4341356801,11.58502537,15.5342724573,13.9276896474,14.4298685159,13.6057873788,-158.661069367
5751,16.0627274313,14.2649226991,11.7605491219,12.3716248484,11.601176676,14.303030831,4693.49090005,14.8567896597,11.47197802,11.4390779871,11.5894683806,10.0917780962,15.5283885077,13.9270686482,-0.993169474414,4.7839352917,0.51448010181,14.4261941293,0.481870921525,13.6068834442,10.0917780962,-1.6070740292,179.990160152,0.99473799733,16.0627274313,14.2649226991,11.7605491219,12.3716248484,11.601176676,14.303030831,14.8567896597,11.47197802,11.4390779871,11.5894683806,15.5283885077,13.9270686482,14.4261941293,13.6068834442,-158.986851938
5752,16.0764334419,14.2670443864,11.7579166836,12.365050073,11.5940931684,14.3048621598,4668.78113435,14.862980335,11.4586684836,11.420729049,11.5681461761,10.131198959,15.5402331086,13.9239929205,-1.01812714886,4.79141381556,0.505963174472,14.4290572094,0.47376897878,13.6003800016,10.131198959,-1.70327838863,174.967090525,0.989804382053,16.0764334419,14.2670443864,11.7579166836,12.365050073,11.5940931684,14.3048621598,14.862980335,11.4586684836,11.420729049,11.5681461761,15.5402331086,13.9239929205,14.4290572094,13.6003800016,-159.39668993
5753,16.0598511887,14.2645599733,11.7692744995,12.3741307995,11.6078749165,14.3023582671,4691.20213252,14.8556617268,11.4750279291,11.4384522713,11.5876521923,10.0249416846,15.5268358968,13.9260012099,-1.00567460148,4.79425094787,0.51445760595,14.4260388253,0.476171498008,13.6057491188,10.0249416846,-1.69246080996,177.710697092,0.989397947724,16.0598511887,14.2645599733,11.7692744995,12.3741307995,11.6078749165,14.3023582671,14.8556617268,11.4750279291,11.4384522713,11.5876521923,15.5268358968,13.9260012099,14.4260388253,13.6057491188,-159.480409334
